"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Chchd10",9526.18614407393,-0.72236450153772,0.208914227370869,-3.45770850855152,0.000544790484723285,0.156572836707874
"Ntrk2",49.7259420490619,2.41229565189687,0.698499123943819,3.4535414135908,0.000553277344407542,0.156572836707874
"Gja1",3519.37137757491,1.03779887123223,0.300575016721627,3.45271168093577,0.000554981843076232,0.156572836707874
"Klk1",118.638868846312,-1.41149407353805,0.410020020229902,-3.44250037533926,0.000576363065002256,0.157266512065791
"Cacnb1",370.367469384356,-0.825059579066645,0.239793515350712,-3.44070846895065,0.000580193295381607,0.157266512065791
"Pola1",5261.63874306964,-0.491193056256473,0.142979856598628,-3.435400397941,0.000591678917236273,0.15729556445912
"Rac2",279.393018899534,-1.10925796877803,0.324299510359117,-3.42047376991005,0.00062512163762848,0.160857605384151
"Ifitm2",14286.4539642302,-0.340602967267044,0.0996185298485771,-3.41907241338303,0.000628350021031838,0.160857605384151
"Pold2",4533.62899005466,-0.530859669881901,0.155695550101227,-3.40960078522961,0.00065058034669131,0.163520412957467
"Grm4",255.551915077477,-0.958954349980475,0.283547814509236,-3.38198462802555,0.000719641714864813,0.174362459165442
"Wfdc2",3975.58522056917,-0.70252727163327,0.207794909426165,-3.38086853798936,0.000722571043136819,0.174362459165442
"Trim66",118.929674856092,-2.05783463147663,0.610059000854373,-3.37317313340953,0.000743072133616245,0.174362459165442
"Nkain4",164.987918329301,-0.726280043227583,0.21551771400484,-3.3699320103742,0.000751867323581902,0.174362459165442
"Lpp",491.145710627452,1.18161579180808,0.351288690396917,3.36366021483069,0.000769161771456435,0.174362459165442
"Unk",1589.63284593617,-0.581159741466837,0.172818515189949,-3.36283262721051,0.000771471224420542,0.174362459165442
"Zfp94",130.286960856787,0.757815537960132,0.225867707717638,3.3551300697995,0.000793276760821781,0.174362459165442
"Lrrc15",570.359099101984,-1.45584222411355,0.433975850963049,-3.35466183402337,0.000794620582134178,0.174362459165442
"Pgap3",253.407547060504,-0.932256252451581,0.278656684381794,-3.34553701634616,0.000821233965735321,0.17667337049714
"Ubd",1044.44778253715,1.03894904602137,0.310843572125858,3.34235332233508,0.000830712462551657,0.17667337049714
"Slc30a3",186.201485812181,-1.57966264413181,0.473730069653084,-3.33452053252311,0.000854465918795347,0.177719917243478
"Dock6",5485.26315971868,-0.439830652199838,0.131990516295705,-3.33228980796215,0.000861345085019748,0.177719917243478
"Fam120c",441.301577307436,-0.861617691722329,0.260800874929448,-3.30373773460466,0.000954050393797582,0.193952832997908
"Tbccd1",1029.53343891179,0.358086058754478,0.108658797884672,3.2955091140852,0.000982435166661248,0.196828749911958
"Zfp341",392.651251744422,-0.61191038453625,0.186778467986634,-3.27612915520883,0.00105240421797473,0.207834798704039
"E230016K23Rik",9.88604324202111,4.5371833358781,1.39354538930894,3.255856157027,0.00113051009502321,NA
"Lats2",425.404150742223,1.03033081004763,0.320288744793042,3.21688110118696,0.00129592292592592,0.25232166940845
"Rian",7966.02673511899,1.58404223588878,0.494424805232082,3.20380818099374,0.00135622803131385,0.260395782012259
"Spred1",1251.8802880548,0.895464464101334,0.280175894395261,3.19607961289507,0.00139308667133448,0.263808632116819
